query_id,ndcg,n_candidates,n_positives,is_bottom,user_id,restaurant_id,positive_item,cart_size,cart_value
mendeley_o_000592__1,0.6309297535714575,7,1,False,u_01186,r_0360,i_068,1.0,246.97
mendeley_o_000592__2,0.5,7,1,False,u_01186,r_0360,i_043,2.0,508.88
mendeley_o_000597__1,0.6309297535714575,7,1,False,u_00860,r_0437,i_101,1.0,260.07
mendeley_o_000598__1,0.38685280723454163,7,1,True,u_04972,r_0262,i_073,1.0,247.58
mendeley_o_000598__2,0.3333333333333333,7,1,True,u_04972,r_0262,i_057,2.0,518.83
mendeley_o_000598__3,1.0,7,1,False,u_04972,r_0262,i_079,3.0,772.8
mendeley_o_000598__4,0.38685280723454163,7,1,True,u_04972,r_0262,i_067,4.0,1026.49
mendeley_o_000602__1,0.38685280723454163,7,1,True,u_04617,r_0279,i_100,1.0,258.65
mendeley_o_000602__2,0.6309297535714575,7,1,False,u_04617,r_0279,i_053,2.0,521.39
mendeley_o_000604__1,0.5,7,1,False,u_04627,r_0475,i_078,1.0,227.53
mendeley_o_000604__2,0.3562071871080222,7,1,True,u_04627,r_0475,i_047,2.0,491.995
mendeley_o_000604__3,0.6309297535714575,7,1,False,u_04627,r_0475,i_099,3.0,726.0350000000001
mendeley_o_000615__1,0.5,7,1,False,u_04178,r_0203,i_100,1.0,257.42
mendeley_o_000615__2,0.6309297535714575,7,1,False,u_04178,r_0203,i_095,2.0,520.1600000000001
mendeley_o_000615__3,0.3333333333333333,7,1,True,u_04178,r_0203,i_032,3.0,777.5
mendeley_o_000615__4,0.38685280723454163,7,1,True,u_04178,r_0203,i_020,4.0,1005.0200000000001
mendeley_o_000615__5,0.38685280723454163,7,1,True,u_04178,r_0203,i_054,5.0,1251.1000000000001
mendeley_o_000623__1,0.5,7,1,False,u_04054,r_0040,i_105,1.0,260.05
mendeley_o_000623__2,0.5,7,1,False,u_04054,r_0040,i_093,2.0,523.06
mendeley_o_000623__3,0.38685280723454163,7,1,True,u_04054,r_0040,i_043,3.0,776.23
mendeley_o_000623__4,0.38685280723454163,7,1,True,u_04054,r_0040,i_113,4.0,1018.74
mendeley_o_000623__5,0.43067655807339306,7,1,False,u_04054,r_0040,i_108,5.0,1276.07
mendeley_o_000634__1,0.6309297535714575,7,1,False,u_01142,r_0170,i_106,1.0,229.21
mendeley_o_000635__1,0.6309297535714575,7,1,False,u_01427,r_0092,i_092,1.0,251.09
mendeley_o_000635__2,0.43067655807339306,7,1,False,u_01427,r_0092,i_041,2.0,480.3
mendeley_o_000635__3,0.6309297535714575,7,1,False,u_01427,r_0092,i_060,3.0,710.76
mendeley_o_000640__1,0.38685280723454163,7,1,True,u_04477,r_0283,i_051,1.0,243.16
mendeley_o_000640__2,0.6309297535714575,7,1,False,u_04477,r_0283,i_010,2.0,486.735
mendeley_o_000640__3,0.43067655807339306,7,1,False,u_04477,r_0283,i_077,3.0,745.385
mendeley_o_000640__4,0.5,7,1,False,u_04477,r_0283,i_050,4.0,1011.545
mendeley_o_000658__1,0.6309297535714575,7,1,False,u_01870,r_0146,i_010,1.0,229.21
mendeley_o_000658__2,0.3562071871080222,7,1,True,u_01870,r_0146,i_041,2.0,487.86
mendeley_o_000658__3,1.0,7,1,False,u_01870,r_0146,i_054,3.0,718.3199999999999
mendeley_o_000658__4,1.0,7,1,False,u_01870,r_0146,i_045,4.0,981.0799999999999
mendeley_o_000670__1,1.0,7,1,False,u_00431,r_0155,i_098,1.0,259.5
mendeley_o_000670__2,0.3333333333333333,7,1,True,u_00431,r_0155,i_055,2.0,529.29
mendeley_o_000670__3,0.3333333333333333,7,1,True,u_00431,r_0155,i_120,3.0,777.6
mendeley_o_000673__1,0.3562071871080222,7,1,True,u_01289,r_0164,i_013,1.0,207.92000000000002
mendeley_o_000673__2,0.38685280723454163,7,1,True,u_01289,r_0164,i_086,2.0,474.52000000000004
mendeley_o_000673__3,1.0,7,1,False,u_01289,r_0164,i_044,3.0,718.1850000000001
mendeley_o_000673__4,0.6309297535714575,7,1,False,u_01289,r_0164,i_105,4.0,965.615
mendeley_o_000673__5,0.6309297535714575,7,1,False,u_01289,r_0164,i_065,5.0,1228.625
mendeley_o_000677__1,0.6309297535714575,7,1,False,u_02644,r_0499,i_112,1.0,243.16
mendeley_o_000677__2,0.43067655807339306,7,1,False,u_02644,r_0499,i_045,2.0,500.02
mendeley_o_000677__3,0.6309297535714575,7,1,False,u_02644,r_0499,i_037,3.0,774.08
mendeley_o_000677__4,0.38685280723454163,7,1,True,u_02644,r_0499,i_029,4.0,1034.13
mendeley_o_000677__5,0.6309297535714575,7,1,False,u_02644,r_0499,i_008,5.0,1258.8700000000001
mendeley_o_000697__1,0.5,7,1,False,u_03453,r_0450,i_039,1.0,263.5
mendeley_o_000697__2,0.38685280723454163,7,1,True,u_03453,r_0450,i_021,2.0,517.96
mendeley_o_000697__3,0.6309297535714575,7,1,False,u_03453,r_0450,i_095,3.0,753.65
mendeley_o_000697__4,0.3562071871080222,7,1,True,u_03453,r_0450,i_005,4.0,1010.99
mendeley_o_000703__1,0.5,7,1,False,u_00635,r_0235,i_102,1.0,263.5
mendeley_o_000709__1,1.0,7,1,False,u_01883,r_0280,i_092,1.0,253.37
mendeley_o_000709__2,0.5,7,1,False,u_01883,r_0280,i_119,2.0,482.58000000000004
mendeley_o_000712__1,1.0,7,1,False,u_03853,r_0245,i_006,1.0,256.28000000000003
mendeley_o_000712__2,1.0,7,1,False,u_03853,r_0245,i_032,2.0,531.6700000000001
mendeley_o_000712__3,0.6309297535714575,7,1,False,u_03853,r_0245,i_085,3.0,759.19
mendeley_o_000737__1,0.6309297535714575,7,1,False,u_04281,r_0002,i_095,1.0,254.32
mendeley_o_000737__2,0.38685280723454163,7,1,True,u_04281,r_0002,i_085,2.0,511.66
mendeley_o_000737__3,0.3562071871080222,7,1,True,u_04281,r_0002,i_037,3.0,759.83
mendeley_o_000737__4,1.0,7,1,False,u_04281,r_0002,i_092,4.0,1019.88
mendeley_o_000737__5,0.6309297535714575,7,1,False,u_04281,r_0002,i_072,5.0,1249.0900000000001
mendeley_o_000740__1,0.43067655807339306,7,1,False,u_01256,r_0215,i_078,1.0,239.95
mendeley_o_000740__2,0.38685280723454163,7,1,True,u_01256,r_0215,i_103,2.0,504.415
mendeley_o_000740__3,0.5,7,1,False,u_01256,r_0215,i_009,3.0,775.7650000000001
mendeley_o_000740__4,0.43067655807339306,7,1,False,u_01256,r_0215,i_068,4.0,1029.135
mendeley_o_000761__1,0.5,7,1,False,u_00738,r_0461,i_048,1.0,243.575
mendeley_o_000761__2,0.5,7,1,False,u_00738,r_0461,i_062,2.0,483.155
mendeley_o_000761__3,1.0,7,1,False,u_00738,r_0461,i_053,3.0,722.65
mendeley_o_000761__4,0.3562071871080222,7,1,True,u_00738,r_0461,i_099,4.0,944.3299999999999
mendeley_o_000761__5,0.5,7,1,False,u_00738,r_0461,i_077,5.0,1209.6299999999999
mendeley_o_000774__1,0.38685280723454163,7,1,True,u_02231,r_0089,i_089,1.0,256.505
mendeley_o_000774__2,0.38685280723454163,7,1,True,u_02231,r_0089,i_017,2.0,501.16999999999996
mendeley_o_000774__3,1.0,7,1,False,u_02231,r_0089,i_099,3.0,765.9499999999999
mendeley_o_000781__1,0.3562071871080222,7,1,True,u_00342,r_0468,i_024,1.0,273.04
mendeley_o_000781__2,1.0,7,1,False,u_00342,r_0468,i_039,2.0,532.1400000000001
mendeley_o_000781__3,0.6309297535714575,7,1,False,u_00342,r_0468,i_050,3.0,786.6
mendeley_o_000781__4,0.43067655807339306,7,1,False,u_00342,r_0468,i_105,4.0,1031.79
mendeley_o_000795__1,0.43067655807339306,7,1,False,u_04673,r_0092,i_035,1.0,243.575
mendeley_o_000795__2,0.5,7,1,False,u_04673,r_0092,i_021,2.0,493.54999999999995
mendeley_o_000795__3,0.38685280723454163,7,1,True,u_04673,r_0092,i_117,3.0,729.24
mendeley_o_000809__1,1.0,7,1,False,u_00982,r_0317,i_068,1.0,245.29
mendeley_o_000809__2,0.43067655807339306,7,1,False,u_00982,r_0317,i_069,2.0,507.20000000000005
mendeley_o_000809__3,0.3562071871080222,7,1,True,u_00982,r_0317,i_115,3.0,766.7
mendeley_o_000809__4,0.3562071871080222,7,1,True,u_00982,r_0317,i_078,4.0,999.21
mendeley_o_000809__5,1.0,7,1,False,u_00982,r_0317,i_083,5.0,1263.675
mendeley_o_000820__1,0.6309297535714575,7,1,False,u_04789,r_0112,i_087,1.0,207.92000000000002
mendeley_o_000820__2,0.6309297535714575,7,1,False,u_04789,r_0112,i_023,2.0,469.44
mendeley_o_000820__3,0.6309297535714575,7,1,False,u_04789,r_0112,i_007,3.0,702.495
mendeley_o_000820__4,0.43067655807339306,7,1,False,u_04789,r_0112,i_031,4.0,946.3050000000001
mendeley_o_000820__5,1.0,7,1,False,u_04789,r_0112,i_083,5.0,1169.1100000000001
mendeley_o_000821__1,0.5,7,1,False,u_01686,r_0232,i_097,1.0,230.46
mendeley_o_000821__2,1.0,7,1,False,u_01686,r_0232,i_094,2.0,470.55
mendeley_o_000821__3,1.0,7,1,False,u_01686,r_0232,i_079,3.0,735.9200000000001
mendeley_o_000826__1,1.0,7,1,False,u_01588,r_0439,i_032,1.0,237.065
mendeley_o_000826__2,1.0,7,1,False,u_01588,r_0439,i_094,2.0,464.58500000000004
mendeley_o_000826__3,0.38685280723454163,7,1,True,u_01588,r_0439,i_088,3.0,729.955
mendeley_o_000831__1,0.3333333333333333,7,1,True,u_04807,r_0138,i_079,1.0,243.16
mendeley_o_000831__2,0.6309297535714575,7,1,False,u_04807,r_0138,i_055,2.0,496.85
mendeley_o_000831__3,1.0,7,1,False,u_04807,r_0138,i_098,3.0,745.16
mendeley_o_000831__4,0.3333333333333333,7,1,True,u_04807,r_0138,i_040,4.0,1014.95
mendeley_o_000831__5,0.3333333333333333,7,1,True,u_04807,r_0138,i_065,5.0,1264.83
mendeley_o_000837__1,0.5,7,1,False,u_02003,r_0087,i_012,1.0,271.35
mendeley_o_000850__1,0.38685280723454163,7,1,True,u_01651,r_0047,i_001,1.0,278.78
mendeley_o_000850__2,0.5,7,1,False,u_01651,r_0047,i_045,2.0,530.12
mendeley_o_000850__3,1.0,7,1,False,u_01651,r_0047,i_019,3.0,804.18
mendeley_o_000850__4,1.0,7,1,False,u_01651,r_0047,i_083,4.0,1068.73
mendeley_o_000857__1,1.0,7,1,False,u_03235,r_0171,i_001,1.0,250.89999999999998
mendeley_o_000878__1,0.38685280723454163,7,1,True,u_02770,r_0009,i_120,1.0,275.02
mendeley_o_000878__2,0.3562071871080222,7,1,True,u_02770,r_0009,i_043,2.0,525.92
mendeley_o_000878__3,0.5,7,1,False,u_02770,r_0009,i_034,3.0,768.43
mendeley_o_000878__4,1.0,7,1,False,u_02770,r_0009,i_071,4.0,1023.6199999999999
mendeley_o_000887__1,0.3562071871080222,7,1,True,u_03298,r_0220,i_094,1.0,264.46500000000003
mendeley_o_000887__2,1.0,7,1,False,u_03298,r_0220,i_001,2.0,529.835
mendeley_o_000887__3,0.6309297535714575,7,1,False,u_03298,r_0220,i_056,3.0,781.1750000000001
mendeley_o_000887__4,1.0,7,1,False,u_03298,r_0220,i_096,4.0,1047.165
mendeley_o_000887__5,1.0,7,1,False,u_03298,r_0220,i_100,5.0,1315.805
mendeley_o_000889__1,0.43067655807339306,7,1,False,u_01873,r_0369,i_064,1.0,220.24
mendeley_o_000889__2,0.43067655807339306,7,1,False,u_01873,r_0369,i_074,2.0,475.40500000000003
mendeley_o_000889__3,1.0,7,1,False,u_01873,r_0369,i_038,3.0,739.7750000000001
mendeley_o_000889__4,0.43067655807339306,7,1,False,u_01873,r_0369,i_055,4.0,983.2950000000001
mendeley_o_000889__5,0.43067655807339306,7,1,False,u_01873,r_0369,i_024,5.0,1231.605
mendeley_o_000913__1,0.5,7,1,False,u_03680,r_0220,i_063,1.0,250.89999999999998
mendeley_o_000913__2,0.6309297535714575,7,1,False,u_03680,r_0220,i_115,2.0,513.43
mendeley_o_000913__3,0.5,7,1,False,u_03680,r_0220,i_038,3.0,745.9399999999999
mendeley_o_000916__1,0.43067655807339306,7,1,False,u_00830,r_0227,i_034,1.0,263.5
mendeley_o_000916__2,0.5,7,1,False,u_00830,r_0227,i_093,2.0,518.69
mendeley_o_000916__3,0.5,7,1,False,u_00830,r_0227,i_032,3.0,771.86
mendeley_o_000916__4,0.3333333333333333,7,1,True,u_00830,r_0227,i_036,4.0,999.38
mendeley_o_000916__5,0.5,7,1,False,u_00830,r_0227,i_042,5.0,1273.945
mendeley_o_000917__1,0.3333333333333333,7,1,True,u_04373,r_0040,i_050,1.0,239.735
mendeley_o_000917__2,0.6309297535714575,7,1,False,u_04373,r_0040,i_022,2.0,484.925
mendeley_o_000924__1,0.6309297535714575,7,1,False,u_00470,r_0283,i_037,1.0,234.04000000000002
mendeley_o_000924__2,0.5,7,1,False,u_00470,r_0283,i_115,2.0,494.09000000000003
mendeley_o_000935__1,0.5,7,1,False,u_03682,r_0413,i_115,1.0,251.34
mendeley_o_000935__2,1.0,7,1,False,u_03682,r_0413,i_110,2.0,483.85
mendeley_o_000937__1,0.3333333333333333,7,1,True,u_00202,r_0298,i_053,1.0,220.39499999999998
mendeley_o_000977__1,0.6309297535714575,7,1,False,u_00373,r_0497,i_084,1.0,220.39499999999998
mendeley_o_000977__2,0.38685280723454163,7,1,True,u_00373,r_0497,i_112,2.0,476.9
mendeley_o_000977__3,0.5,7,1,False,u_00373,r_0497,i_017,3.0,733.76
mendeley_o_000977__4,1.0,7,1,False,u_00373,r_0497,i_020,4.0,998.54
mendeley_o_000977__5,1.0,7,1,False,u_00373,r_0497,i_087,5.0,1244.62
mendeley_o_000985__1,0.38685280723454163,7,1,True,u_03891,r_0115,i_054,1.0,264.46500000000003
mendeley_o_000985__2,0.43067655807339306,7,1,False,u_03891,r_0115,i_021,2.0,527.225
mendeley_o_000985__3,0.6309297535714575,7,1,False,u_03891,r_0115,i_092,3.0,762.915
mendeley_o_000999__1,0.5,7,1,False,u_03117,r_0405,i_119,1.0,231.75
mendeley_o_000999__2,1.0,7,1,False,u_03117,r_0405,i_055,2.0,472.79
mendeley_o_000999__3,0.6309297535714575,7,1,False,u_03117,r_0405,i_086,3.0,721.1
mendeley_o_001003__1,0.5,7,1,False,u_04618,r_0053,i_020,1.0,238.095
mendeley_o_001003__2,0.6309297535714575,7,1,False,u_04618,r_0053,i_019,2.0,484.175
mendeley_o_001006__1,0.5,7,1,False,u_04586,r_0378,i_041,1.0,253.69
mendeley_o_001006__2,0.6309297535714575,7,1,False,u_04586,r_0378,i_069,2.0,484.15
mendeley_o_001013__1,0.43067655807339306,7,1,False,u_04175,r_0089,i_084,1.0,265.99
mendeley_o_001013__2,0.3562071871080222,7,1,True,u_04175,r_0089,i_105,2.0,522.495
mendeley_o_001013__3,0.43067655807339306,7,1,False,u_04175,r_0089,i_037,3.0,785.505
mendeley_o_001016__1,0.38685280723454163,7,1,True,u_03758,r_0292,i_076,1.0,265.37
mendeley_o_001022__1,1.0,7,1,False,u_03754,r_0236,i_043,1.0,265.99
mendeley_o_001022__2,0.5,7,1,False,u_03754,r_0236,i_085,2.0,508.5
mendeley_o_001022__3,0.43067655807339306,7,1,False,u_03754,r_0236,i_034,3.0,756.67
mendeley_o_001025__1,0.6309297535714575,7,1,False,u_00708,r_0048,i_101,1.0,247.58
mendeley_o_001025__2,1.0,7,1,False,u_00708,r_0048,i_052,2.0,485.675
mendeley_o_001025__3,0.5,7,1,False,u_00708,r_0048,i_025,3.0,707.515
mendeley_o_001041__1,0.6309297535714575,7,1,False,u_00667,r_0303,i_037,1.0,252.36
mendeley_o_001041__2,0.6309297535714575,7,1,False,u_00667,r_0303,i_090,2.0,512.4100000000001
mendeley_o_001044__1,0.38685280723454163,7,1,True,u_03340,r_0288,i_055,1.0,274.06
mendeley_o_001044__2,0.38685280723454163,7,1,True,u_03340,r_0288,i_075,2.0,522.37
mendeley_o_001044__3,0.5,7,1,False,u_03340,r_0288,i_074,3.0,774.73
mendeley_o_001044__4,0.5,7,1,False,u_03340,r_0288,i_101,4.0,1039.1
mendeley_o_001046__1,0.38685280723454163,7,1,True,u_03920,r_0421,i_002,1.0,231.75
mendeley_o_001046__2,0.6309297535714575,7,1,False,u_03920,r_0421,i_023,2.0,470.855
mendeley_o_001046__3,0.6309297535714575,7,1,False,u_03920,r_0421,i_062,3.0,703.9100000000001
mendeley_o_001046__4,0.6309297535714575,7,1,False,u_03920,r_0421,i_020,4.0,943.405
mendeley_o_001046__5,0.6309297535714575,7,1,False,u_03920,r_0421,i_079,5.0,1189.4850000000001
mendeley_o_001052__1,1.0,7,1,False,u_01034,r_0432,i_047,1.0,237.065
mendeley_o_001052__2,0.38685280723454163,7,1,True,u_01034,r_0432,i_014,2.0,471.105
mendeley_o_001053__1,0.6309297535714575,7,1,False,u_01688,r_0258,i_068,1.0,243.575
mendeley_o_001053__2,0.38685280723454163,7,1,True,u_01688,r_0258,i_112,2.0,505.485
mendeley_o_001061__1,0.6309297535714575,7,1,False,u_04696,r_0105,i_053,1.0,273.04
mendeley_o_001061__2,0.5,7,1,False,u_04696,r_0105,i_036,2.0,494.72
mendeley_o_001061__3,0.3333333333333333,7,1,True,u_04696,r_0105,i_052,3.0,769.2850000000001
mendeley_o_001061__4,0.6309297535714575,7,1,False,u_04696,r_0105,i_038,4.0,991.125
mendeley_o_001061__5,1.0,7,1,False,u_04696,r_0105,i_022,5.0,1234.645
mendeley_o_001062__1,0.3562071871080222,7,1,True,u_03715,r_0060,i_089,1.0,239.57999999999998
mendeley_o_001062__2,0.3562071871080222,7,1,True,u_03715,r_0060,i_115,2.0,484.245
mendeley_o_001062__3,0.6309297535714575,7,1,False,u_03715,r_0060,i_024,3.0,716.755
mendeley_o_001062__4,0.5,7,1,False,u_03715,r_0060,i_058,4.0,975.855
mendeley_o_001062__5,0.43067655807339306,7,1,False,u_03715,r_0060,i_049,5.0,1232.35
mendeley_o_001064__1,0.6309297535714575,7,1,False,u_04118,r_0369,i_118,1.0,257.42
mendeley_o_001064__2,0.43067655807339306,7,1,False,u_04118,r_0369,i_017,2.0,513.7
mendeley_o_001064__3,0.43067655807339306,7,1,False,u_04118,r_0369,i_030,3.0,778.48
mendeley_o_001075__1,0.5,7,1,False,u_02420,r_0127,i_100,1.0,248.31
mendeley_o_001075__2,0.3562071871080222,7,1,True,u_02420,r_0127,i_116,2.0,511.05
mendeley_o_001081__1,0.3333333333333333,7,1,True,u_04408,r_0314,i_099,1.0,243.52
mendeley_o_001081__2,0.5,7,1,False,u_04408,r_0314,i_055,2.0,508.81999999999994
mendeley_o_001081__3,1.0,7,1,False,u_04408,r_0314,i_074,3.0,757.13
mendeley_o_001081__4,0.3562071871080222,7,1,True,u_04408,r_0314,i_104,4.0,1021.5
mendeley_o_001081__5,1.0,7,1,False,u_04408,r_0314,i_001,5.0,1285.0
mendeley_o_001083__1,1.0,7,1,False,u_02501,r_0320,i_097,1.0,220.24
mendeley_o_001083__2,0.43067655807339306,7,1,False,u_02501,r_0320,i_091,2.0,460.33000000000004
mendeley_o_001085__1,0.6309297535714575,7,1,False,u_02867,r_0088,i_015,1.0,260.4
mendeley_o_001092__1,0.5,7,1,False,u_04802,r_0189,i_092,1.0,249.88
mendeley_o_001092__2,0.6309297535714575,7,1,False,u_04802,r_0189,i_081,2.0,479.09000000000003
mendeley_o_001092__3,1.0,7,1,False,u_04802,r_0189,i_051,3.0,726.06
mendeley_o_001092__4,0.43067655807339306,7,1,False,u_04802,r_0189,i_071,4.0,969.635
mendeley_o_001092__5,0.38685280723454163,7,1,True,u_04802,r_0189,i_024,5.0,1201.385
mendeley_o_001094__1,1.0,7,1,False,u_01399,r_0322,i_073,1.0,234.04000000000002
mendeley_o_001098__1,0.5,7,1,False,u_04827,r_0176,i_115,1.0,263.01
mendeley_o_001098__2,0.43067655807339306,7,1,False,u_04827,r_0176,i_041,2.0,495.52
mendeley_o_001098__3,0.43067655807339306,7,1,False,u_04827,r_0176,i_057,3.0,725.98
mendeley_o_001098__4,0.5,7,1,False,u_04827,r_0176,i_089,4.0,979.95
mendeley_o_001098__5,1.0,7,1,False,u_04827,r_0176,i_087,5.0,1224.615
mendeley_o_001104__1,0.43067655807339306,7,1,False,u_04979,r_0171,i_117,1.0,230.46
mendeley_o_001104__2,0.6309297535714575,7,1,False,u_04979,r_0171,i_119,2.0,470.40999999999997
mendeley_o_001122__1,1.0,7,1,False,u_01133,r_0119,i_016,1.0,256.28000000000003
mendeley_o_001122__2,0.5,7,1,False,u_01133,r_0119,i_119,2.0,464.20000000000005
mendeley_o_001122__3,0.6309297535714575,7,1,False,u_01133,r_0119,i_105,3.0,705.24
mendeley_o_001132__1,0.5,7,1,False,u_03923,r_0232,i_104,1.0,251.09
mendeley_o_001132__2,1.0,7,1,False,u_03923,r_0232,i_029,2.0,514.59
mendeley_o_001132__3,0.3333333333333333,7,1,True,u_03923,r_0232,i_023,3.0,739.33
mendeley_o_001132__4,1.0,7,1,False,u_03923,r_0232,i_006,4.0,972.385
mendeley_o_001132__5,0.6309297535714575,7,1,False,u_03923,r_0232,i_010,5.0,1247.775
mendeley_o_001159__1,0.5,7,1,False,u_01974,r_0131,i_006,1.0,264.09
mendeley_o_001159__2,0.43067655807339306,7,1,False,u_01974,r_0131,i_001,2.0,539.48
mendeley_o_001159__3,0.6309297535714575,7,1,False,u_01974,r_0131,i_083,3.0,790.8199999999999
mendeley_o_001159__4,0.6309297535714575,7,1,False,u_01974,r_0131,i_048,4.0,1053.785
mendeley_o_001164__1,0.3333333333333333,7,1,True,u_02673,r_0120,i_021,1.0,241.82
mendeley_o_001164__2,1.0,7,1,False,u_02673,r_0120,i_103,2.0,477.51
mendeley_o_001164__3,1.0,7,1,False,u_02673,r_0120,i_100,3.0,748.86
mendeley_o_001164__4,1.0,7,1,False,u_02673,r_0120,i_080,4.0,1011.6
mendeley_o_001185__1,0.3562071871080222,7,1,True,u_04211,r_0094,i_034,1.0,274.565
mendeley_o_001185__2,0.43067655807339306,7,1,False,u_04211,r_0094,i_061,2.0,529.755
mendeley_o_001185__3,0.38685280723454163,7,1,True,u_04211,r_0094,i_056,3.0,795.395
mendeley_o_001185__4,0.43067655807339306,7,1,False,u_04211,r_0094,i_003,4.0,1061.385
mendeley_o_001185__5,0.5,7,1,False,u_04211,r_0094,i_031,5.0,1315.705
mendeley_o_001189__1,0.6309297535714575,7,1,False,u_03461,r_0281,i_096,1.0,239.495
mendeley_o_001189__2,0.6309297535714575,7,1,False,u_03461,r_0281,i_073,2.0,508.135
mendeley_o_001203__1,0.43067655807339306,7,1,False,u_00055,r_0324,i_066,1.0,266.6
mendeley_o_001203__2,0.43067655807339306,7,1,False,u_00055,r_0324,i_003,2.0,517.07
mendeley_o_001203__3,0.43067655807339306,7,1,False,u_00055,r_0324,i_043,3.0,771.39
mendeley_o_001203__4,0.3333333333333333,7,1,True,u_00055,r_0324,i_110,4.0,1013.9
mendeley_o_001203__5,0.6309297535714575,7,1,False,u_00055,r_0324,i_099,5.0,1277.99
mendeley_o_001210__1,0.38685280723454163,7,1,True,u_04150,r_0124,i_055,1.0,274.06
mendeley_o_001210__2,0.5,7,1,False,u_04150,r_0124,i_013,2.0,522.37
mendeley_o_001210__3,0.6309297535714575,7,1,False,u_04150,r_0124,i_078,3.0,788.97
mendeley_o_001211__1,0.3333333333333333,7,1,True,u_02951,r_0353,i_034,1.0,241.04000000000002
mendeley_o_001211__2,0.3562071871080222,7,1,True,u_02951,r_0353,i_073,2.0,496.23
mendeley_o_001211__3,0.38685280723454163,7,1,True,u_02951,r_0353,i_023,3.0,767.48
mendeley_o_001211__4,0.6309297535714575,7,1,False,u_02951,r_0353,i_064,4.0,1000.5350000000001
mendeley_o_001215__1,0.3562071871080222,7,1,True,u_02805,r_0291,i_077,1.0,250.47
mendeley_o_001215__2,0.5,7,1,False,u_02805,r_0291,i_097,2.0,516.63
mendeley_o_001215__3,0.3562071871080222,7,1,True,u_02805,r_0291,i_116,3.0,756.72
mendeley_o_001227__1,0.43067655807339306,7,1,False,u_04532,r_0193,i_009,1.0,253.17000000000002
mendeley_o_001227__2,1.0,7,1,False,u_04532,r_0193,i_096,2.0,506.54
mendeley_o_001227__3,0.6309297535714575,7,1,False,u_04532,r_0193,i_020,3.0,775.1800000000001
mendeley_o_001227__4,0.38685280723454163,7,1,True,u_04532,r_0193,i_082,4.0,1021.26
mendeley_o_001230__1,0.43067655807339306,7,1,False,u_02173,r_0433,i_050,1.0,273.04
mendeley_o_001243__1,0.38685280723454163,7,1,True,u_01003,r_0040,i_101,1.0,265.64
mendeley_o_001243__2,0.43067655807339306,7,1,False,u_01003,r_0040,i_006,2.0,503.735
mendeley_o_001243__3,0.5,7,1,False,u_01003,r_0040,i_062,3.0,779.125
mendeley_o_001243__4,0.5,7,1,False,u_01003,r_0040,i_073,4.0,1018.62
mendeley_o_001243__5,0.6309297535714575,7,1,False,u_01003,r_0040,i_010,5.0,1289.87
mendeley_o_001259__1,0.6309297535714575,7,1,False,u_01153,r_0451,i_008,1.0,250.47
mendeley_o_001278__1,0.6309297535714575,7,1,False,u_00604,r_0417,i_008,1.0,261.91
mendeley_o_001278__2,0.43067655807339306,7,1,False,u_00604,r_0417,i_041,2.0,489.44000000000005
mendeley_o_001281__1,0.6309297535714575,7,1,False,u_04429,r_0461,i_047,1.0,250.89999999999998
mendeley_o_001281__2,0.38685280723454163,7,1,True,u_04429,r_0461,i_117,2.0,484.94
mendeley_o_001281__3,0.43067655807339306,7,1,False,u_04429,r_0461,i_069,3.0,724.89
mendeley_o_001281__4,0.6309297535714575,7,1,False,u_04429,r_0461,i_073,4.0,984.39
mendeley_o_001281__5,0.6309297535714575,7,1,False,u_04429,r_0461,i_041,5.0,1255.6399999999999
mendeley_o_001284__1,0.5,7,1,False,u_01212,r_0195,i_030,1.0,261.91
mendeley_o_001284__2,0.38685280723454163,7,1,True,u_01212,r_0195,i_064,2.0,513.0
mendeley_o_001302__1,1.0,7,1,False,u_04657,r_0474,i_054,1.0,253.37
mendeley_o_001302__2,0.6309297535714575,7,1,False,u_04657,r_0474,i_100,2.0,516.13
mendeley_o_001302__3,0.3562071871080222,7,1,True,u_04657,r_0474,i_015,3.0,778.87
mendeley_o_001302__4,1.0,7,1,False,u_04657,r_0474,i_029,4.0,1025.615
mendeley_o_001302__5,1.0,7,1,False,u_04657,r_0474,i_042,5.0,1250.355
mendeley_o_001312__1,0.38685280723454163,7,1,True,u_03538,r_0194,i_114,1.0,246.08
mendeley_o_001312__2,0.6309297535714575,7,1,False,u_03538,r_0194,i_002,2.0,493.66
mendeley_o_001312__3,0.3562071871080222,7,1,True,u_03538,r_0194,i_060,3.0,732.7650000000001
